id,date,category,title,lastEditedDate,image,url,summary
59a050cc-0c8a-4a10-8ac3-62f0dc20d212,20240507,知识库精选,知识库精选- 5 月 7 日,2024-05-08T00:58:09.419Z,"https://assets.waytoagi.com/usercontent/91f289f5_03e4_42f5_a152_a222193abf92_2e3f9a9038.png?t=59a050cc-0c8a-4a10-8ac3-62f0dc20d212&image_process=resize,w_506",https://blog.waytoagi.com/article/news-20240507,"1. 我如何夺冠新加坡首届 GPT-4 提示工程大赛-宝玉翻译
2. 冷饭高手，霸榜之王，年入上亿：AI图片产品Remini的前世今生
3. AI似乎在向着奇怪的方向飞奔
4. 大模型月度回顾 · 2024年4月
5. BCG全球最具创新能力的50家公司
6. 推荐 3Blue1Brown 视频：《GPT是什么？直观解释Transformer》《直观解释注意力机制，Transformer的核心》"
a0ddeda4-281e-4caa-965a-dc544d747854,20240506,知识库精选,知识库精选- 5 月 6 日,2024-05-07T00:54:00.035Z,"https://assets.waytoagi.com/usercontent/Xnapper_2024_05_06_23_04_32_9965169791.png?t=a0ddeda4-281e-4caa-965a-dc544d747854&image_process=resize,w_506",https://blog.waytoagi.com/article/news-20240506,"1. AI Talk 汗青老师的直播分享
2. OpenAI Sam Altman最新对话MIT校长 2024.5
3. 2024Q2 再谈 Agent 构建平台的产品设计
4. 2024 年巴菲特股东大会 4 万字全文：AI 的影响力，堪比原子弹！"
e5f3e333-3584-405a-9211-5e329c6b580a,20240505,知识库精选,知识库精选- 5 月 5 日,2024-05-06T01:28:34.608Z,"https://assets.waytoagi.com/usercontent/Xnapper_2024_05_05_17_38_49_c2c4ac9c65.png?t=e5f3e333-3584-405a-9211-5e329c6b580a&image_process=resize,w_506",https://blog.waytoagi.com/article/news-20240505,"1. 第一届 AI 艺术节 AIAF 的部分优秀作品
2. SD 绘图教程：07_立夏
3. 洞悉AI人群新范式—AI机会人群社媒研究报告
4. Indigo的月度分享：智能进化、星辰大海"
56d442bb-f795-4a54-8e83-b2b7d7e3a45d,20240504,知识库精选,知识库精选- 5 月 4 日,2024-05-05T01:56:37.235Z,"https://assets.waytoagi.com/usercontent/Xnapper_2024_05_04_20_02_57_f7b3ae3dc5.png?t=56d442bb-f795-4a54-8e83-b2b7d7e3a45d&image_process=resize,w_506",https://blog.waytoagi.com/article/news-20240504,"1. GPT人设描述提示
2. 小七姐：AI 时代的知识管理体系构建
3. 大雨：简单易懂的向量数据库解析：你需要了解的一切
4. 终于有正经 AI 硬件了，一台能写诗的「拍立得」
5. AI 音乐 | 5.3资讯"
ac909340-70da-4763-89d7-9e60e95f4fad,20240503,知识库精选,知识库精选- 5 月 3 日,2024-05-04T11:04:48.983Z,"https://assets.waytoagi.com/usercontent/Xnapper_2024_05_04_11_33_28_9c021762ab.png?t=ac909340-70da-4763-89d7-9e60e95f4fad&image_process=resize,w_506",https://blog.waytoagi.com/article/news-20240503,"1. 当ChatGPT永远记住了我的一切 - 他甚至比我自己还了解我
2. Reor：AI自动帮你发现知识之间的连接"
7a82bcc5-459f-4d66-b1e6-4e34092f639f,20240502,知识库精选,知识库精选- 5 月 2 日,2024-05-04T12:07:20.632Z,"https://assets.waytoagi.com/usercontent/9624b3e0_3ddd_4ae5_9be1_acd10c195bb1_aba5668347.png?t=7a82bcc5-459f-4d66-b1e6-4e34092f639f&image_process=resize,w_506",https://blog.waytoagi.com/article/news-20240502,"1. 手把手教会你做""机器人男友""搭建指引
2. Video Battle AI 视频挑战第4期-蛋
3. 离谱村的故事系列昨天登陆央视频
4. AI时代，产品经理、投资经理有活路？
5. 中国移动：2024主流旗舰手机AI功能评测报告"
9a59be30-a0ce-4673-af77-045134193811,20240501,知识库精选,知识库精选- 5 月 1 日,2024-05-02T13:45:25.455Z,"https://assets.waytoagi.com/usercontent/Xnapper_2024_05_01_22_44_13_f90a3f27b4.png?t=9a59be30-a0ce-4673-af77-045134193811&image_process=resize,w_506",https://blog.waytoagi.com/article/news-20240501,"1. 盘盘：手机AI新时代轻松运行小型模型
2. 墨导：「海岱青州」晚会项目中AI运用的记录
3. Perplexity CTO 最新复盘：软件利润开始变厚，不排除广告收入
4. Ben Thompson 万字拆解 Meta「开源」战略：理解谷歌、成为谷歌
5. 甲子光年：中国AI Agent 行业研究报告"
e9086691-ae95-431c-a17a-558a9e6dcd48,20240430,知识库精选,知识库精选- 4 月 30 日,2024-05-01T14:55:06.671Z,"https://assets.waytoagi.com/usercontent/Xnapper_2024_04_30_09_09_20_8719b0db73.png?t=e9086691-ae95-431c-a17a-558a9e6dcd48&image_process=resize,w_506",https://blog.waytoagi.com/article/news-20240430,"1. AI音乐进阶 - 基础乐理
2. 张梦飞 ：AI商用级问答场景，怎么让AI+知识库回答的更准确
3. 神秘大模型一夜刷屏，能力太强被疑GPT-4.5
4. OpenAI 在其官网宣布与《金融时报》达成战略合作
5. 智能体产品 Kimi+正式上线
6. 创业：大模型RAG系统三个月的开发心得和思考
7. Sora 会颠覆电影制作吗？3 人团队使用 Sora 制作短片完整技术细节&踩坑分享"
e57d0da3-02ae-42df-b72b-9f1744212924,20240429,知识库精选,知识库精选- 4 月 29 日,2024-04-30T01:46:15.665Z,"https://assets.waytoagi.com/usercontent/Xnapper_2024_04_29_09_55_18_cc891625c5.png?t=e57d0da3-02ae-42df-b72b-9f1744212924&image_process=resize,w_506",https://blog.waytoagi.com/article/news-20240429,"1. AI 练功房 By AI产品江湖
2. 用随机梯度下降来优化人生｜李沐
3. 人民大学&明略：2024人工智能与职场研究报告
4. 大圣：全网最适合小白的 Llama3 部署和微调教程"
c19efe8c-dc4d-405e-bdf1-c5977c162700,20240428,知识库精选,知识库精选- 4 月 28 日,2024-04-29T01:20:38.905Z,"https://assets.waytoagi.com/usercontent/Xnapper_2024_04_28_18_32_55_accee9eb47.png?t=c19efe8c-dc4d-405e-bdf1-c5977c162700&image_process=resize,w_506",https://blog.waytoagi.com/article/news-20240428,"1. 一键生成 16 秒 1080P 视频，国产 Sora 的秘密，藏在这个清华系大模型团队中
2. 普通人的AGI技术月评 2024.04
3. 2050 线下活动第三日"
9a1afbdc-ec03-454e-a6f6-089d7e014597,20240427,知识库精选,知识库精选- 4 月 27 日,2024-04-28T00:08:47.023Z,"https://assets.waytoagi.com/usercontent/Xnapper_2024_04_27_17_52_06_f797bceb4d.png?t=9a1afbdc-ec03-454e-a6f6-089d7e014597&image_process=resize,w_506",https://blog.waytoagi.com/article/news-20240427,"1. 与 Nat Friedman 和 Daniel Gross 推演人工智能的发展
2. 2050 线下活动第二日"
cb47afea-c111-438a-b685-746e99c7f842,20240426,知识库精选,知识库精选- 4 月 26 日,2024-04-27T00:39:20.847Z,"https://assets.waytoagi.com/usercontent/Xnapper_2024_04_26_09_16_10_f302e800ca.png?t=cb47afea-c111-438a-b685-746e99c7f842&image_process=resize,w_506",https://blog.waytoagi.com/article/news-20240426,"1. SalesDriver：Al+销售线索营销进阶 等多份研报
2. ChatGPT 正式推出个性化记忆功能
3. 杨志磊：判决书摘要prompt评测
4. 知识库上线一周年"
83138f83-ee48-481a-b0f8-c6084872cf1e,20240425,知识库精选,知识库精选- 4 月 25 日,2024-04-26T01:00:30.276Z,"https://assets.waytoagi.com/usercontent/Xnapper_2024_04_25_10_10_57_d6030e0e56.png?t=83138f83-ee48-481a-b0f8-c6084872cf1e&image_process=resize,w_506",https://blog.waytoagi.com/article/news-20240425,"1. 推荐《我看见的世界——李飞飞自传》
2. Meta 眼镜支持多模态 Llama 3，实时翻译、物体识别
3. 英伟达收购了特拉维夫 AI 初创公司 Run:ai"
b33cc648-7da3-45c6-ad3f-0da5b58fc4bb,20240424,知识库精选,知识库精选- 4 月 24 日,2024-04-25T01:19:06.672Z,"https://assets.waytoagi.com/usercontent/Xnapper_2024_04_24_08_52_01_494de6dd60.png?t=b33cc648-7da3-45c6-ad3f-0da5b58fc4bb&image_process=resize,w_506",https://blog.waytoagi.com/article/news-20240424,"1. 他山之石｜如何防止AI取代人类思考一切？
2. 李善友 2024 年海上大课《生成式创造》
3. 微软推出了 Phi-3
4. Adobe Firefly3 模型更新"
53fd8313-0b33-47e2-9efe-f17a7f534acc,20240423,知识库精选,知识库精选- 4 月 23 日,2024-04-23T23:36:32.650Z,"https://assets.waytoagi.com/usercontent/Xnapper_2024_04_23_09_16_13_2cbf385e48.png?t=53fd8313-0b33-47e2-9efe-f17a7f534acc&image_process=resize,w_506",https://blog.waytoagi.com/article/news-20240423,"1. Stuart：【入门级】教你用最简单的方式搭建微信机器人
2. 景淮：儿童眼力大考验-GPTs 实战 & 辅助我们做一个不扫兴的父母-GPT 实战
3. 微播易：2024文旅行业社交媒体AI营销解决方案
4. AI带来绝对变革，优秀的企业，正在这么做
5. Writer：企业级全栈式文字生成平台，如何对抗ChatGPT冲击？
6. 演讲 | AGI时代的本质需求"
0b91a77d-ad6a-4c4c-86e2-d3a20fcac836,20240422,知识库精选,知识库精选- 4 月 22 日,2024-04-23T01:29:01.472Z,"https://assets.waytoagi.com/usercontent/Xnapper_2024_04_22_14_35_40_9b214ce92e.png?t=0b91a77d-ad6a-4c4c-86e2-d3a20fcac836&image_process=resize,w_506",https://blog.waytoagi.com/article/news-20240422,"1. Sora之后，OpenAI Lilian Weng亲自撰文教你从头设计视频生成扩散模型
2. Llama3中文基准测评出炉！性能惊艳，数学、代码能力接近GPT4
3. 国联证券：“情感陪伴”领域有望孵化杀手级应用
4. InfoQ：2024年中国生成式AI开发者洞察
5. 再见，AI意识先驱：Daniel Dennett
6. 【降低噪声】普通人也能一文读懂Sora系列"
a6740211-8aa4-4cbe-8e59-54765a0a54f8,20240421,知识库精选,知识库精选- 4 月 21 日,2024-04-22T01:14:21.412Z,"https://assets.waytoagi.com/usercontent/Xnapper_2024_04_21_12_44_46_6cd40439d4.png?t=a6740211-8aa4-4cbe-8e59-54765a0a54f8&image_process=resize,w_506",https://blog.waytoagi.com/article/news-20240421,"1. 许健：免费 AI 真人语音入门： GPT-SoVITS + Bert-VITS2
2. AI 播客应用 Podwise 三万字复盘：两个月 1.2 万美元 ARR 之路
3. 谷歌全面整合AI力量背后：DeepMind浮沉史
4. 对话昆仑万维方汉：信不信仰不重要，做出东西来才重要
5. 她从谷歌离职创立“超大杯”版Excel，融了10个亿，跻身独角兽"
e935d8dd-3b21-4718-8aa7-dc2de9804988,20240420,知识库精选,知识库精选- 4 月 20 日,2024-04-21T02:12:29.435Z,"https://assets.waytoagi.com/usercontent/Xnapper_2024_04_20_21_05_44_06172ec83d.png?t=e935d8dd-3b21-4718-8aa7-dc2de9804988&image_process=resize,w_506",https://blog.waytoagi.com/article/news-20240420,"1. 第一届 AI 艺术节——「爱恨情仇」AI 影像创作计划
2. Suno制作MV视频工作流分享（保姆级）
3. 扎克伯格两万字专访：Meta AI 未来将是数亿人的 Agent 平台！"
9abdffb9-0577-48ab-b4ad-0325240d5df7,20240419,知识库精选,知识库精选- 4 月 19 日,2024-04-20T01:48:38.531Z,"https://assets.waytoagi.com/usercontent/Xnapper_2024_04_19_11_59_40_1e59a91e3a.png?t=9abdffb9-0577-48ab-b4ad-0325240d5df7&image_process=resize,w_506",https://blog.waytoagi.com/article/news-20240419,"1. 李宏毅：以大型语言模型打造的 AI Agent
2. Llama3 正式发布，开源模型的质量又将迎来再一次飞跃
3. Midjourney聊天室功能上线"
69866aba-d07f-44a8-8f76-61a67cb61b27,20240418,知识库精选,知识库精选- 4 月 18 日,2024-04-19T00:59:06.963Z,"https://assets.waytoagi.com/usercontent/Xnapper_2024_04_18_12_58_06_13c917ee47.png?t=69866aba-d07f-44a8-8f76-61a67cb61b27&image_process=resize,w_506",https://blog.waytoagi.com/article/news-20240418,"1. AGI大基建与马拉松：2024 Q1全球大模型的前沿手记
2. WaytoAGI.com 网站新增了智能对话功能"
94007a63-472b-4206-ab15-c8b7299b428d,20240417,知识库精选,知识库精选- 4 月 17 日,2024-04-18T03:08:44.745Z,"https://assets.waytoagi.com/usercontent/Xnapper_2024_04_17_12_22_43_f295739c3c.png?t=94007a63-472b-4206-ab15-c8b7299b428d&image_process=resize,w_506",https://blog.waytoagi.com/article/news-20240417,"1. 对话阿文：一图定风格，我和 AI 的契约
2. 0绘画基础用AI为儿子做了蜘蛛侠生日海报
3. 潘帅：手把手分享法律人如何用好AI — Prompt篇
4. 熊猫大侠：Kimi Copilot - 搜罗精华，一键高效网页总结
5. 2024AIGC法律风险研究报告（更新版）.pdf
6. 我用 Coze 免费手搓了一个 24 小时英语陪练，根治了我多年的哑巴英语!
7. 对话 MiniMax 闫俊杰：AGI 不是大杀器，是普通人每天用的产品
8. Agent调研--19类Agent框架对比
9. 我的《梦回温州》AI MV荣获AI金曲奖并获央视推荐！
10. Sam Altman & Brad Lightcap 最新专访：哪些公司会被 OpenAI 碾压？"
4d7905ac-ed25-4bc6-978d-798ebdd77d4f,20240416,知识库精选,知识库精选- 4 月 16 日,2024-04-17T01:26:14.406Z,"https://assets.waytoagi.com/usercontent/Xnapper_2024_04_16_09_03_37_e1e2a2f4dc.png?t=4d7905ac-ed25-4bc6-978d-798ebdd77d4f&image_process=resize,w_506",https://blog.waytoagi.com/article/news-20240416,"1. 歸藏老师的AIGC周刊如约而至
2. 重新梳理了AI招聘版块
3. 邬嘉文：GPT机器人制作指引
4. 李飞飞与斯坦福大学 HAI 联合发布《2024 年人工智能指数报告》
5. Adobe带来王炸产品PremierePro 链接了Open AI Sora、Runway和Pika Labs"
59578f29-aba4-4792-a50d-913bea08db6a,20240415,知识库精选,知识库精选- 4 月 15 日,2024-04-16T01:20:22.080Z,"https://assets.waytoagi.com/usercontent/Xnapper_2024_04_15_09_56_20_5245810675.png?t=59578f29-aba4-4792-a50d-913bea08db6a&image_process=resize,w_506",https://blog.waytoagi.com/article/news-20240415,"1. 工具教程：LTX Studio
2. Junie：首部AI长电影幕后制作全流程揭秘 
3. 卡兹克：我们花了10天时间，给CCTV6做了一部AI短片 - 5000字全流程复盘拆解
4. Udio能生成多种音频内容，包括喜剧、演讲、广告等"
6f344519-1f94-487b-9abc-07e27075f905,20240414,知识库精选,知识库精选- 4 月 14 日,2024-04-15T01:43:14.697Z,"https://assets.waytoagi.com/usercontent/Xnapper_2024_04_14_20_42_55_ac7066c24a.png?t=6f344519-1f94-487b-9abc-07e27075f905&image_process=resize,w_506",https://blog.waytoagi.com/article/news-20240414,"1. 《李皇子：零成本、零代码搭建一个智能微信客服，保姆级教程》
2. 《极客邦：数智时代的AI人才粮仓模型解读白皮书（2024版）》
3. 《红杉重磅发布：2024 AI 50 榜单》
4. 《我用 Coze 搓了一个乞丐版的秘塔搜索》"
8d778323-52de-4d8b-8f9f-b7a71e44cd55,20240413,知识库精选,知识库精选- 4 月 13 日,2024-04-14T02:30:33.344Z,"https://assets.waytoagi.com/usercontent/Xnapper_2024_04_13_09_04_37_7234394aae.png?t=8d778323-52de-4d8b-8f9f-b7a71e44cd55&image_process=resize,w_506",https://blog.waytoagi.com/article/news-20240413,"1. 《凯文·凯利2024最新演讲：从四个方向理解AI》
2. 《Salesforce AI Research 刘志伟：像Agent一样思考》
3. 《大雨：终于可以用自然语言对话，为何又要回到编程？》"
52face06-10b7-45c2-a624-8d4f4fba3a34,20240412,知识库精选,知识库精选- 4 月 12 日,2024-04-13T02:13:00.414Z,"https://assets.waytoagi.com/usercontent/Xnapper_2024_04_12_17_50_49_0b9b378e70.png?t=52face06-10b7-45c2-a624-8d4f4fba3a34&image_process=resize,w_506",https://blog.waytoagi.com/article/news-20240412,"1. 《腾讯：2024生成式AI人居领域应用趋势调研报告》
2. 《2024年社服行业年度策略：被“AI”包围的“新消费”》
3. 《这届00后已经学会用扣子/ Coze “偷懒”了》
4. 《手把手教你本地部署大模型以及搭建个人知识库》
5. 《邬嘉文：GPT具身对话机器人》"
2566d6a8-63a4-47e7-b587-69be81874799,20240411,知识库精选,知识库精选- 4 月 11 日,2024-04-12T00:56:44.714Z,"https://assets.waytoagi.com/usercontent/Xnapper_2024_04_11_07_52_49_511ca64a64.png?t=2566d6a8-63a4-47e7-b587-69be81874799&image_process=resize,w_506",https://blog.waytoagi.com/article/news-20240411,"1. 质朴发言栏目已上线
2. 《聊聊 Kimi Chat 的种草现象》
3. 《硅谷大佬Reid两万字演讲：普通人如何找到自己的位置？》
4. Udio AI生成音乐工具上线
5. 《胎教级教程：万字长文带你使用Coze打造企业级知识库》"
77c473f5-8c69-4ee3-be3a-2d027c744831,20240410,知识库精选,知识库精选- 4 月 10 日,2024-04-11T01:17:23.194Z,"https://assets.waytoagi.com/usercontent/Xnapper_2024_04_10_10_09_04_45b5470d2a.png?t=77c473f5-8c69-4ee3-be3a-2d027c744831&image_process=resize,w_506",https://blog.waytoagi.com/article/news-20240410,"1. 《腾讯大模型落地实操：模型推理引擎 TACO-LLM 的实践、腾讯乐享的 AI 功能探索》
2. 《如何定义AGI ？》
3. 《亿万富翁巴菲特和 8 位顶级科技大佬平时用什么 AI 工具？》
4. 杨立昆 《目标驱动的人工智能》
5. Google 宣布 Gemini 1.5 Pro 开放API之后，OpenAI 推出了正式版 GPT-4-Turbo"
0f258597-5a70-4b44-a15e-f11cf6165788,20240409,知识库精选,知识库精选- 4 月 9 日,2024-04-10T03:54:01.968Z,"https://assets.waytoagi.com/usercontent/Xnapper_2024_04_09_09_40_01_b518a9e76f.png?t=0f258597-5a70-4b44-a15e-f11cf6165788&image_process=resize,w_506",https://blog.waytoagi.com/article/news-20240409,"1. 《中国传媒大学：2024中国虚拟数字人影响力指数报告》
2. 《AI正在颠覆数学家的工作方式 | 美国数学学会特刊》
3. 《当我用AI去复活文物 - 只想再看一眼千年前的它们》
4. 歸藏的第 66 期AIGC周刊来了"
03cdec65-f6ba-4e6c-887d-5a0b2e0e49a9,20240408,知识库精选,知识库精选- 4 月 8 日,2024-04-09T01:23:31.260Z,"https://assets.waytoagi.com/usercontent/Xnapper_2024_04_08_10_06_32_016d318114.png?t=03cdec65-f6ba-4e6c-887d-5a0b2e0e49a9&image_process=resize,w_506",https://blog.waytoagi.com/article/news-20240408,"1. 《邬嘉文：大模型应用层》
2. 《一个顶级 AI 产品经理的自我修养》
3. 《Q1 AGI 融资万字盘点：单笔最高30亿、PMF海外已跑通、资本军备竞赛已开启》
4. 《亿欧智库：2024年AI电商行业展望与价值分析报告》"
87b99b9e-baab-4ec9-abbd-d69de3bd7d28,20240407,知识库精选,知识库精选- 4 月 7 日,2024-04-09T01:10:01.297Z,"https://assets.waytoagi.com/usercontent/Xnapper_2024_04_07_11_21_01_fe99480bbf.png?t=87b99b9e-baab-4ec9-abbd-d69de3bd7d28&image_process=resize,w_506",https://blog.waytoagi.com/article/news-20240407,"1. 《智象&凯正咨询：2024中国新科技出海报告》
2. 《重新思考人工智能时代的信息素养》
3. 《2024Q1商用LLM API进展简评》
4. 《Claude3提示词生成器-让你再也不用发愁写提示词》"
5a48ac39-a481-4e8b-8431-026a36e6130d,20240406,知识库精选,知识库精选- 4 月 6 日,2024-04-07T01:43:00.425Z,"https://assets.waytoagi.com/usercontent/Xnapper_2024_04_06_14_26_34_b2c2763758.png?t=5a48ac39-a481-4e8b-8431-026a36e6130d&image_process=resize,w_506",https://blog.waytoagi.com/article/news-20240406,"1. 《完整版 Y Combinator W24，100+ AI项目全览》
2. 《MidJourney 官方提示工坊第 20 期：多角度视图》"
5bcd37a0-fe23-43c7-afb2-d0ee688e5fc1,20240405,知识库精选,知识库精选- 4 月 5 日,2024-04-06T02:35:43.089Z,"https://assets.waytoagi.com/usercontent/Xnapper_2024_04_05_17_05_24_d1ca5f07a8.png?t=5bcd37a0-fe23-43c7-afb2-d0ee688e5fc1&image_process=resize,w_506",https://blog.waytoagi.com/article/news-20240405,"1. 《探索ChatGPT：从代码越狱到安全防护全过程》
2. 《弱智吧数据集》
3. 晨然：万字复盘我的AI作品《Devices》
4. 《RAG 提示工程系列（一）》"
152fe33c-80cc-4d86-88a0-878c7335a4eb,20240404,知识库精选,知识库精选- 4 月 4 日,2024-04-05T09:22:04.482Z,"https://assets.waytoagi.com/usercontent/Xnapper_2024_04_05_17_09_09_820a50ca9c.png?t=152fe33c-80cc-4d86-88a0-878c7335a4eb&image_process=resize,w_506",https://blog.waytoagi.com/article/news-20240404,"1. 2024 年 MAD（机器学习、人工智能和数据）完整互动图谱
2. 《用Noisee 制作 MV》
3. 《亲子共创绘本：森林里的勇气与友谊》
4. 清明海报 SD 教程"
4cfaf40d-cbb6-44d7-90e4-b465e6f78586,20240403,知识库精选,知识库精选- 4 月 3 日,2024-04-04T01:42:20.087Z,"https://assets.waytoagi.com/usercontent/Xnapper_2024_04_03_11_41_35_2f8e9cd85c.png?t=4cfaf40d-cbb6-44d7-90e4-b465e6f78586&image_process=resize,w_506",https://blog.waytoagi.com/article/news-20240403,"1. Sora 官方发布首支 MV
2. 《从个性化训练到个性化教育》
3. 《傅盛对话甲子光年：搞AI真的不能再这么烧钱了》
4. DALL-E推出编辑功能了
5. 《企业内部如何更好落地大模型？我们走访了 10+ 先行者》
6. 《Vercel：用生成式UI重塑前端开发》
7. 《Suno技术大揭秘；AI音乐发展史：罗马不是一天建成的》
8. 《LLM超长上下文查询-性能评估实战》"
08e3b7b2-26e2-4954-bbbd-b30e8d8ceff1,20240402,知识库精选,知识库精选- 4 月 2 日,2024-04-02T23:48:28.598Z,"https://assets.waytoagi.com/usercontent/Xnapper_2024_04_02_08_55_33_460cb585b5.png?t=08e3b7b2-26e2-4954-bbbd-b30e8d8ceff1&image_process=resize,w_506",https://blog.waytoagi.com/article/news-20240402,"1. WaytoAGI 的 IP 形象小鹿正式发布
2. 《技术神秘化的去魅：Sora关键技术逆向工程图解》
3. 《AI赋能营销应用场景白皮书 2024》报告
4. ChatGPT 无需注册，可立即使用
5. 谷歌推出了 VLOGGER，让照片动起来"
8201eb9c-1d52-479a-8c54-800d46cabb8d,20240401,知识库精选,知识库精选- 4 月 1 日,2024-04-01T23:50:29.546Z,"https://assets.waytoagi.com/usercontent/Xnapper_2024_04_01_12_41_32_6673be683b.png?t=8201eb9c-1d52-479a-8c54-800d46cabb8d&image_process=resize,w_506",https://blog.waytoagi.com/article/news-20240401,"1. 歸藏老师最新一期的《AIGC Weekly #65》
2. 《AI Agent 应该更有趣还是更有用？》
3. 《源：用 AI生成一首音乐上架到网易云》
4. 《业内人士日常都用AI干什么？》
5. 《前Dora AI增长负责人详解如何拿下Product Hunt日、周和月榜TOP1，及年度 AI产品》
6. 《张鹏对谈安克阳萌：GPU 和 Transformer 可能是中间态，机器人+大模型会诞生超级品类》
7. 《实用至上：智能体/Agent 是什么》"
a0617d91-9dec-4226-b510-62c4374b539b,20240331,知识库精选,知识库精选- 3 月 31 日,2024-03-31T23:57:31.116Z,"https://assets.waytoagi.com/usercontent/Xnapper_2024_03_31_12_03_17_7ce205f0ba.png?t=a0617d91-9dec-4226-b510-62c4374b539b&image_process=resize,w_506",https://blog.waytoagi.com/article/news-20240331,"1. 《马上观看看：通过云服务器，dify，智能微秘书来免费搭建微信机器人》
2. 《认识大模型 Embedding 技术加实战》
3. 新增《走进算力》版块
4. 《一个顶级 AI 产品经理的自我修养》
5. 《 大雨：轻松上手 Docker：一站式指南助你成为容器化技术高手》
6. 《我参加了 OpenAI 红队的活动，并带来了一些笔记》
7.  更新了数篇研究报告"
8393ccff-0970-4fad-9e54-a59e38459fa0,20240330,知识库精选,知识库精选- 3 月 30 日,2024-03-31T08:31:01.293Z,"https://assets.waytoagi.com/usercontent/Xnapper_2024_03_30_12_40_10_aac73cdb85.png?t=8393ccff-0970-4fad-9e54-a59e38459fa0&image_process=resize,w_506",https://blog.waytoagi.com/article/news-20240330,"1. 《红杉美国：GenAI是一场10倍速的生产力革命》
2. 《吴恩达红杉美国 AI 峰会谈 Agent Workflow 以及 4 种主流设计模式》
3. OpenAI发布Voice Engine，15秒克隆任何语音"
10142066-4605-49ed-926e-1f933726c341,20240329,知识库精选,知识库精选- 3 月 29 日,2024-03-30T04:12:56.955Z,"https://assets.waytoagi.com/usercontent/Xnapper_2024_03_29_09_54_05_73c1bb8d09.png?t=10142066-4605-49ed-926e-1f933726c341&image_process=resize,w_506",https://blog.waytoagi.com/article/news-20240329,"1. 自从在知识库的社群里发出第一个机器人搭建的教程后，大家热情度非常高，因此我们建立了专题
2. 《10位拿到钱的AI创业者：他们的焦虑、预判和规划》"
9abc2ddc-820c-4b6f-ad72-74cc990ea28f,20240328,知识库精选,知识库精选- 3 月 28 日,2024-03-29T01:07:07.145Z,"https://assets.waytoagi.com/usercontent/Xnapper_2024_03_28_10_50_23_ef02cc161e.png?t=9abc2ddc-820c-4b6f-ad72-74cc990ea28f&image_process=resize,w_506",https://blog.waytoagi.com/article/news-20240328,"1. 《十种 Agent 工具，多种思路》
2. 《易观：中国汽车业人工智能行业应用发展图谱2024》
3. 《剧本起步工具箱》直播回放
4. 《Suno AI很火爆，花了一点时间写了个API》
5. 《降临派vs拯救派 | AI大佬站队图谱》
6. 《放弃融资幻想，今年的目标是搞钱》"
42017c79-12c4-44ce-b9ac-e33065d91d5c,20240327,知识库精选,知识库精选- 3 月 27 日,2024-03-28T01:25:14.659Z,"https://assets.waytoagi.com/usercontent/Xnapper_2024_03_27_15_27_49_2d5d269c5f.png?t=42017c79-12c4-44ce-b9ac-e33065d91d5c&image_process=resize,w_506",https://blog.waytoagi.com/article/news-20240327,"1. 大雨：离谱村新手上路锦囊之剧本起步工具箱
2. 红杉 AI Ascent 2024 会议
3. 《2023年中国营销领域AIGC技术应用研究报告》
4. 一图看完人工智能完整的时间线 
5. AI 视频生成领域的全景图
6. 《议古论今：聊聊现在AI应用层创业者面对的三个问题》"
697e5a18-a983-4b13-ac64-428a7469f476,20240326,知识库精选,知识库精选- 3 月 26 日,2024-03-27T01:17:31.412Z,"https://assets.waytoagi.com/usercontent/Xnapper_2024_03_26_14_38_41_e06dbfe634.png?t=697e5a18-a983-4b13-ac64-428a7469f476&image_process=resize,w_506",https://blog.waytoagi.com/article/news-20240326,"1. 《创办下一个谷歌｜Paul Graham 》
2. 《小田分享AI视频工作流｜离谱村AI视频切磋大会系列分享》
3. 《每个人都可以用10分钟轻松制作AI换脸、AI数字人视频的方法！》
4. OpenAI 发布了7个艺术家利用 Sora 制作的精彩作品！"
2f5f8f96-47c7-4703-b511-5883f9fe97f5,20240325,知识库精选,知识库精选- 3 月 25 日,2024-03-26T12:28:01.713Z,"https://assets.waytoagi.com/usercontent/Xnapper_2024_03_25_10_24_20_909793b50a.png?t=2f5f8f96-47c7-4703-b511-5883f9fe97f5&image_process=resize,w_506",https://blog.waytoagi.com/article/news-20240325,"1. 研究报告版块更新多份数据报告
2. 《OpenAI公关跳起来捂他嘴：Transformer作者公开承认参与Q*！》
3. 《LangChain 携手 NVIDIA：RAG加速新篇章》
4. 《今年目标 1 亿活跃用户！Perplexity 联手 Arc 浏览器对抗 Google 背后产品逻辑》
5. 歸藏老师的 3 月第四周 AIGC 周刊来了
6. 《写给不会代码的你：20分钟上手 Python + AI》"
74ee4e40-2839-4922-bed8-3e0abf46f5e9,20240324,知识库精选,知识库精选- 3 月 24 日,2024-03-26T12:28:01.713Z,"https://assets.waytoagi.com/usercontent/Xnapper_2024_03_24_18_01_16_18be9373be.png?t=74ee4e40-2839-4922-bed8-3e0abf46f5e9&image_process=resize,w_506",https://blog.waytoagi.com/article/news-20240324,"1. 《创新平台：融合技术如何推动经济增长的飞跃》 
2. 《子瞻：五个 GPTs 破解攻略》 
3. 《Notion CEO：为什么RAG会彻底改变知识型工作？》 
4. 《SunoV3 断档领先｜案例收集》 
5.  NVIDIA 培训中心《生成式 AI 入门》"
